0.6592,-0.12333,0.14754
0.65919,-0.12333,0.14755
0.65919,-0.12335,0.14755
0.65919,-0.12334,0.14754
0.65919,-0.12335,0.14755
0.6592,-0.12335,0.14755
0.65919,-0.12333,0.14753
0.65919,-0.12335,0.14755
0.65919,-0.12334,0.14754
0.65919,-0.12335,0.14755
0.65919,-0.12335,0.14754
0.65919,-0.12335,0.14753
0.65919,-0.12336,0.14755
0.65919,-0.12334,0.14754
0.65919,-0.12334,0.14754
0.65919,-0.12333,0.14755
0.65919,-0.12333,0.14755
0.65919,-0.12334,0.14753
0.65919,-0.12333,0.14754
0.65919,-0.12334,0.14754
0.65919,-0.12333,0.14755
0.65918,-0.12334,0.14754
0.65919,-0.12335,0.14755
0.65919,-0.12335,0.14755
0.6592,-0.12334,0.14756
0.65919,-0.12334,0.14755
0.6592,-0.12335,0.14755
0.65919,-0.12333,0.14755
0.6592,-0.12333,0.14755
0.6592,-0.12334,0.14756
0.65919,-0.12334,0.14756
0.65919,-0.12334,0.14755
0.65919,-0.12339,0.14753
0.65915,-0.12342,0.14751
0.65891,-0.12358,0.14718
0.65887,-0.12358,0.14715
0.65885,-0.12354,0.14712
0.65895,-0.12346,0.14724
0.65894,-0.1236,0.14723
0.65886,-0.12409,0.14718
0.65895,-0.12273,0.14754
0.65894,-0.12272,0.14754
0.65894,-0.12269,0.14753
0.65894,-0.1227,0.14754
0.65894,-0.12268,0.14753
0.65893,-0.1227,0.14755
0.65918,-0.12332,0.14752
0.65853,-0.12254,0.14703
0.65855,-0.1227,0.14709
0.65893,-0.12333,0.14721
0.65904,-0.12425,0.14745
0.65894,-0.12274,0.14755
0.65893,-0.12272,0.14754
0.65895,-0.12269,0.14756
0.65893,-0.12269,0.14755
0.65918,-0.1233,0.14751
0.65894,-0.12271,0.14755
0.65894,-0.12271,0.14754
0.65893,-0.12271,0.14753
0.65893,-0.12269,0.14753
0.65894,-0.1227,0.14754
0.65894,-0.1227,0.14753
0.65893,-0.12269,0.14754
0.65894,-0.1227,0.14755
0.65895,-0.12269,0.14753
0.65893,-0.12268,0.14753
0.65894,-0.12269,0.14754
0.65893,-0.1227,0.14753
0.65894,-0.1227,0.14754
0.65894,-0.12271,0.14754
0.65894,-0.12272,0.14755
0.65894,-0.12268,0.14753
0.65917,-0.12331,0.1475
0.65895,-0.1227,0.14753
0.65894,-0.1227,0.14755
0.65895,-0.1227,0.14754
0.65894,-0.12271,0.14753
0.65894,-0.12271,0.14754
0.65893,-0.12272,0.14753
0.65894,-0.12272,0.14752
0.65892,-0.12261,0.1475
0.65893,-0.12262,0.14751
0.65892,-0.12263,0.14752
0.65893,-0.1226,0.14752
0.65889,-0.1224,0.14736
0.65892,-0.12263,0.1475
0.65892,-0.12261,0.14751
0.65892,-0.12262,0.14751
0.65892,-0.12262,0.14752
0.65893,-0.1226,0.1475
0.65892,-0.12261,0.14751
0.65893,-0.12259,0.14752
0.65893,-0.1226,0.1475
0.65893,-0.12259,0.1475
0.65893,-0.1226,0.14749
0.65893,-0.1226,0.1475
0.65892,-0.12262,0.1475
0.65892,-0.12262,0.1475
0.65891,-0.12261,0.14752
0.65891,-0.12262,0.1475
0.65891,-0.12262,0.1475
0.65889,-0.12261,0.14751
0.65892,-0.12261,0.14751
0.65892,-0.12261,0.14751
0.65891,-0.12262,0.1475
0.65892,-0.12264,0.14752
0.65892,-0.12262,0.14751
0.65891,-0.12261,0.14751
0.65892,-0.12261,0.14751
0.65892,-0.12262,0.1475
0.65895,-0.12259,0.14751
0.65897,-0.12254,0.14751
0.65901,-0.12242,0.14751
0.65925,-0.12323,0.14748
0.65915,-0.12331,0.14751
0.65892,-0.12255,0.14751
0.65905,-0.12274,0.14751
0.65909,-0.1229,0.14752
0.65936,-0.1237,0.14752
0.6593,-0.12358,0.1475
0.65899,-0.12264,0.14752
0.6592,-0.12336,0.1475
0.65894,-0.12242,0.1475
0.65896,-0.12237,0.14752
0.65924,-0.12321,0.1475
0.65925,-0.12333,0.1475
0.65931,-0.12342,0.1475
0.65908,-0.12265,0.14751
0.65944,-0.12363,0.1475
0.65947,-0.12368,0.14751
0.65948,-0.12373,0.14751
0.65947,-0.12377,0.14752
0.65954,-0.12387,0.14752
0.65958,-0.12392,0.14752
0.65959,-0.12391,0.14752
0.65959,-0.12392,0.14752
0.65959,-0.12394,0.14752
0.65962,-0.12397,0.14751
0.65964,-0.12402,0.14752
0.65968,-0.12407,0.14751
0.65969,-0.12408,0.14752
0.65964,-0.12404,0.1475
0.65959,-0.12398,0.14751
0.65956,-0.12394,0.1475
0.65949,-0.12383,0.14752
0.65946,-0.12374,0.14751
0.65945,-0.12365,0.14752
0.65945,-0.12359,0.14753
0.65944,-0.1235,0.14753
0.65942,-0.12335,0.14757
0.65942,-0.12326,0.14761
0.6595,-0.12292,0.14774
0.65954,-0.12272,0.14786
0.65966,-0.12222,0.14829
0.6597,-0.12199,0.14854
0.65968,-0.12157,0.14927
0.65964,-0.12133,0.14988
0.65934,-0.12095,0.15122
0.65869,-0.1205,0.15294
0.65824,-0.12024,0.15392
0.6571,-0.11962,0.15615
0.65646,-0.11926,0.1574
0.655,-0.11837,0.16011
0.65421,-0.11783,0.16161
0.65258,-0.11655,0.16475
0.65092,-0.11487,0.16807
0.65013,-0.1139,0.1698
0.64864,-0.11164,0.17333
0.64809,-0.1102,0.17515
0.64667,-0.10644,0.17888
0.64608,-0.1049,0.18072
0.64498,-0.10183,0.18447
0.64444,-0.1004,0.18634
0.64344,-0.098076,0.19013
0.64235,-0.095255,0.1939
0.64181,-0.093775,0.19581
0.64082,-0.09097,0.19956
0.64037,-0.089512,0.20143
0.63952,-0.086613,0.20496
0.63912,-0.085117,0.20667
0.6381,-0.08252,0.21023
0.63742,-0.079361,0.21317
0.63724,-0.077738,0.21462
0.63687,-0.074273,0.21717
0.63674,-0.072521,0.2184
0.63655,-0.068804,0.22054
0.63651,-0.066959,0.22155
0.6365,-0.063049,0.22331
0.63648,-0.0611,0.22411
0.63661,-0.057145,0.22574
0.63674,-0.052963,0.22702
0.63683,-0.050819,0.22761
0.63673,-0.046998,0.22925
0.63672,-0.044797,0.2298
0.63667,-0.040422,0.23087
0.63664,-0.038259,0.23136
0.63642,-0.033923,0.23222
0.63563,-0.02967,0.23303
0.6354,-0.027588,0.23348
0.63485,-0.023527,0.23434
0.63451,-0.02159,0.23479
0.63379,-0.017883,0.23574
0.63342,-0.016103,0.23626
0.63236,-0.012769,0.23771
0.63189,-0.011098,0.23831
0.63083,-0.0077177,0.23952
0.62975,-0.0042869,0.24076
0.62927,-0.0024923,0.2414
0.62844,0.0012639,0.24273
0.62792,0.0030928,0.24336
0.62706,0.0068811,0.24459
0.62668,0.0087881,0.2451
0.62609,0.012587,0.24592
0.62578,0.016494,0.24654
0.62575,0.018462,0.24673
0.62581,0.022463,0.24693
0.6259,0.024521,0.24697
0.6265,0.028095,0.24775
0.62666,0.030229,0.24769
0.62702,0.034575,0.24751
0.62719,0.036719,0.24733
0.62757,0.041188,0.24699
0.62802,0.045689,0.24645
0.62827,0.04799,0.24615
0.62879,0.052592,0.24545
0.62906,0.054938,0.2451
0.62981,0.059414,0.24471
